Step,id,x,y,Vel,Yaw
428,5,642.828,-46.8201,11.5564,92.5495
428,6,715.583,2.54463e-14,7.73901,90
428,7,843.195,0,8,90
429,1,413.294,-2.01297,12.5065,90.9517
429,2,559.685,-113.535,14.9643,105.804
429,3,480.516,92.6674,14.5307,76.1518
429,4,610.686,44.5466,12.1311,87.378
429,5,643.989,-46.8618,11.6184,92.0547
429,6,716.357,2.54936e-14,7.73941,90
429,7,843.995,0,8,90
430,1,414.549,-2.03336,12.5513,90.9309
430,2,561.125,-113.941,14.9649,105.766
430,3,481.928,93.0141,14.5392,76.2061
430,4,611.902,44.6094,12.1814,87.044
430,5,645.144,-46.9119,11.5644,92.4848
430,6,717.131,2.5541e-14,7.73985,90
430,7,844.795,0,8,90
431,1,415.808,-2.05337,12.5954,90.9103
431,2,562.565,-114.347,14.9656,105.729
431,3,483.342,93.3596,14.5475,76.2591
431,4,613.124,44.6732,12.2318,87.0099
431,5,646.305,-46.9629,11.6166,92.5149
431,6,717.905,2.55884e-14,7.74032,90
431,7,845.595,0,8,90
432,1,417.072,-2.073,12.6386,90.8898
432,2,564.006,-114.752,14.9662,105.692
432,3,484.756,93.7041,14.5556,76.3108
432,4,614.351,44.7277,12.2816,87.4597
432,5,647.472,-47.004,11.6774,92.0174
432,6,718.679,2.56358e-14,7.74084,90
432,7,846.395,0,8,90
433,1,418.34,-2.09224,12.6811,90.8695
433,2,565.447,-115.156,14.9668,105.656
433,3,486.171,94.0475,14.5636,76.3614
433,4,615.582,44.7894,12.3301,87.1274
433,5,648.633,-47.0536,11.6235,92.4463
433,6,719.453,2.56832e-14,7.74139,90
433,7,847.195,0,8,90
434,1,419.612,-2.1111,12.7228,90.8493
434,2,566.889,-115.559,14.9674,105.62
434,3,487.587,94.3898,14.5714,76.4107
434,4,616.819,44.8418,12.3782,87.578
434,5,649.801,-47.0933,11.6842,91.9476
434,6,720.227,2.57306e-14,7.74198,90
434,7,847.995,0,8,90
435,1,420.888,-2.12957,12.7638,90.8293
435,2,568.331,-115.961,14.968,105.584
435,3,489.005,94.7312,14.5792,76.4589
435,4,618.06,44.9014,12.4249,87.2475
435,5,650.963,-47.1415,11.6302,92.3752
435,6,721.001,2.5778e-14,7.74261,90
435,7,848.795,0,8,90
436,1,422.169,-2.14766,12.804,90.8095
436,2,569.773,-116.362,14.9686,105.549
436,3,490.423,95.0716,14.5867,76.5058
436,4,619.305,44.9685,12.4699,86.914
436,5,652.131,-47.1798,11.6909,91.8753
436,6,721.776,2.58255e-14,7.74327,90
436,7,849.595,0,8,90
437,1,423.453,-2.16536,12.8435,90.7898
437,2,571.215,-116.762,14.9691,105.514
437,3,491.843,95.411,14.5942,76.5516
437,4,620.556,45.026,12.5154,87.37
437,5,653.294,-47.2265,11.6369,92.3017
437,6,722.55,2.58729e-14,7.74397,90
437,7,850.395,0,8,90
438,1,424.741,-2.18268,12.8823,90.7703
438,2,572.658,-117.162,14.9697,105.479
438,3,493.263,95.7495,14.6015,76.5963
438,4,621.81,45.0909,12.5586,87.0383
438,5,654.463,-47.2633,11.6974,91.8006
438,6,723.324,2.59203e-14,7.74469,90
438,7,851.195,0,8,90
439,1,426.033,-2.19961,12.9204,90.7509
439,2,574.101,-117.561,14.9702,105.445
439,3,494.684,96.087,14.6086,76.6398
439,4,623.069,45.1459,12.6025,87.4952
439,5,655.627,-47.3085,11.6434,92.2258
439,6,724.099,2.59677e-14,7.74545,90
439,7,851.995,0,8,90
440,1,427.328,-2.22344,12.9563,91.0539
440,2,575.544,-117.958,14.9708,105.411
440,3,496.107,96.4237,14.6157,76.6822
440,4,624.33,45.2084,12.6313,87.1654
440,5,656.795,-47.3544,11.6884,92.251
440,6,724.874,2.60151e-14,7.74625,90
440,7,852.795,0,8,90
441,1,428.628,-2.24683,12.9931,91.0315
441,2,576.988,-118.355,14.9713,105.377
441,3,497.53,96.7595,14.6226,76.7235
441,4,625.597,45.261,12.6739,87.623
441,5,657.969,-47.3902,11.748,91.7476
441,6,725.648,2.60626e-14,7.74707,90
441,7,853.595,0,8,90
442,1,429.93,-2.26979,13.0292,91.0093
442,2,578.431,-118.752,14.9718,105.344
442,3,498.954,97.0945,14.6294,76.7637
442,4,626.862,45.3207,12.6631,87.295
442,5,659.138,-47.4345,11.694,92.1715
442,6,726.423,2.611e-14,7.74793,90
442,7,854.395,0,8,90
443,1,431.237,-2.2923,13.0646,90.9873
443,2,579.876,-119.147,14.9723,105.311
443,3,500.379,97.4286,14.636,76.8028
443,4,628.131,45.3705,12.7051,87.7534
443,5,660.31,-47.4795,11.7354,92.1954
443,6,727.198,2.61575e-14,7.74881,90
443,7,855.195,0,8,90
444,1,432.546,-2.31437,13.0995,90.9654
444,2,581.32,-119.541,14.9728,105.278
444,3,501.805,97.762,14.6426,76.8409
444,4,629.396,45.4274,12.6637,87.4273
444,5,661.489,-47.5143,11.7941,91.6897
444,6,727.973,2.62049e-14,7.74973,90
444,7,855.995,0,8,90
445,1,433.859,-2.336,13.1336,90.9436
445,2,582.765,-119.935,14.9733,105.246
445,3,503.231,98.0946,14.649,76.878
445,4,630.656,45.4913,12.617,87.0981
445,5,662.662,-47.5575,11.7401,92.1124
445,6,728.748,2.62524e-14,7.75067,90
445,7,856.795,0,8,90
446,1,435.176,-2.35719,13.1672,90.9221
446,2,584.209,-120.328,14.9738,105.214
446,3,504.659,98.4264,14.6553,76.914
446,4,631.921,45.5451,12.6598,87.5616
446,5,663.839,-47.6014,11.7779,92.1351
446,6,729.523,2.62998e-14,7.75164,90
446,7,857.595,0,8,90
447,1,436.496,-2.37793,13.2002,90.9007
447,2,585.655,-120.72,14.9743,105.182
447,3,506.087,98.7575,14.6615,76.949
447,4,633.18,45.6082,12.6059,87.1333
447,5,665.022,-47.635,11.8358,91.6272
447,6,730.298,2.63473e-14,7.75264,90
447,7,858.395,0,8,90
448,1,437.819,-2.39824,13.2325,90.8794
448,2,587.1,-121.112,14.9747,105.151
448,3,507.516,99.0878,14.6676,76.9831
448,4,634.444,45.6612,12.6489,87.5986
448,5,666.2,-47.6772,11.7819,92.0486
448,6,731.074,2.63948e-14,7.75366,90
448,7,859.195,0,8,90
449,1,439.145,-2.41811,13.2643,90.8583
449,2,588.546,-121.502,14.9752,105.12
449,3,508.946,99.4175,14.6736,77.0161
449,4,635.702,45.7233,12.595,87.1712
449,5,667.382,-47.7199,11.8341,92.07
449,6,731.849,2.64423e-14,7.75472,90
449,7,859.995,0,8,90
450,1,440.475,-2.43755,13.2955,90.8374
450,2,589.992,-121.892,14.9756,105.089
450,3,510.376,99.7465,14.6795,77.0482
450,4,636.965,45.7754,12.6382,87.6382
450,5,668.571,-47.7523,11.891,91.5599
450,6,732.625,2.64898e-14,7.75579,90
450,7,860.794,0,8,90
451,1,441.807,-2.45654,13.3262,90.8167
451,2,591.438,-122.281,14.9761,105.059
451,3,511.808,100.075,14.6852,77.0794
451,4,638.221,45.8366,12.5843,87.2117
451,5,669.755,-47.7932,11.8424,91.9801
451,6,733.401,2.65373e-14,7.75689,90
451,7,861.594,0,8,90
452,1,443.143,-2.4751,13.3563,90.7961
452,2,592.884,-122.67,14.9765,105.028
452,3,513.24,100.403,14.6909,77.1096
452,4,639.483,45.8877,12.6277,87.6804
452,5,670.944,-47.8237,11.8992,91.4691
452,6,734.176,2.65848e-14,7.75802,90
452,7,862.394,0,8,90
453,1,444.481,-2.49322,13.3859,90.7757
453,2,594.331,-123.057,14.9769,104.998
453,3,514.673,100.73,14.6964,77.1389
453,4,640.739,45.9479,12.5738,87.2547
453,5,672.129,-47.8627,11.8543,91.888
453,6,734.952,2.66323e-14,7.75916,90
453,7,863.194,0,8,90
454,1,445.822,-2.51091,13.4149,90.7555
454,2,595.778,-123.444,14.9773,104.969
454,3,516.106,101.056,14.7019,77.1673
454,4,642,45.998,12.6174,87.725
454,5,673.318,-47.9023,11.901,91.9069
454,6,735.728,2.66798e-14,7.76033,90
454,7,863.994,0,8,90
455,1,447.167,-2.52816,13.4434,90.7354
455,2,597.225,-123.83,14.9777,104.939
455,3,517.54,101.382,14.7073,77.1949
455,4,643.255,46.0572,12.5634,87.3003
455,5,674.513,-47.9425,11.9496,91.9258
455,6,736.504,2.67273e-14,7.76152,90
455,7,864.794,0,8,90
456,1,448.514,-2.55256,13.4704,91.038
456,2,598.672,-124.216,14.9781,104.91
456,3,518.975,101.708,14.7125,77.2215
456,4,644.515,46.1062,12.6073,87.7721
456,5,675.713,-47.9721,12.0044,91.4116
456,6,737.281,2.67748e-14,7.76274,90
456,7,865.594,0,8,90
457,1,449.863,-2.58421,13.4974,91.3436
457,2,600.12,-124.6,14.9785,104.881
457,3,520.411,102.033,14.7177,77.2473
457,4,645.769,46.1643,12.5533,87.3483
457,5,676.909,-48.0103,11.9667,91.8292
457,6,738.057,2.68224e-14,7.76397,90
457,7,866.394,0,8,90
458,1,451.215,-2.62321,13.5244,91.6523
458,2,601.568,-124.984,14.9789,104.852
458,3,521.847,102.357,14.7228,77.2723
458,4,647.027,46.2122,12.5973,87.8217
458,5,678.109,-48.049,12.008,91.8469
458,6,738.834,2.68699e-14,7.76523,90
458,7,867.194,0,8,90
459,1,452.569,-2.66964,13.5495,91.9639
459,2,603.016,-125.367,14.9793,104.824
459,3,523.283,102.681,14.7278,77.2964
459,4,648.28,46.2691,12.5434,87.3988
459,5,679.314,-48.0882,12.0512,91.8645
459,6,739.61,2.69175e-14,7.7665,90
459,7,867.994,0,8,90
460,1,453.925,-2.72361,13.5747,92.2785
460,2,604.464,-125.75,14.9797,104.796
460,3,524.721,103.004,14.7327,77.3197
460,4,649.538,46.3158,12.5875,87.8736
460,5,680.524,-48.1166,12.1043,91.3471
460,6,740.387,2.6965e-14,7.76779,90
460,7,868.794,0,8,90
461,1,455.284,-2.78521,13.5999,92.5961
461,2,605.913,-126.132,14.98,104.768
461,3,526.159,103.327,14.7375,77.3423
461,4,650.791,46.3715,12.5336,87.4517
461,5,681.73,-48.1538,12.0737,91.7635
461,6,741.164,2.70126e-14,7.76911,90
461,7,869.594,0,8,90
462,1,456.645,-2.85454,13.6251,92.9168
462,2,607.361,-126.513,14.9804,104.74
462,3,527.597,103.65,14.7422,77.364
462,4,652.047,46.417,12.5779,87.9279
462,5,682.943,-48.1802,12.1263,91.2452
462,6,741.941,2.70602e-14,7.77044,90
462,7,870.394,0,8,90
463,1,458.007,-2.93169,13.6485,93.2404
463,2,608.81,-126.893,14.9807,104.712
463,3,529.036,103.972,14.7468,77.385
463,4,653.299,46.4715,12.524,87.5069
463,5,684.152,-48.2152,12.0993,91.6603
463,6,742.718,2.71078e-14,7.77178,90
463,7,871.194,0,8,90
464,1,459.372,-3.01675,13.6718,93.567
464,2,610.26,-127.273,14.9811,104.685
464,3,530.476,104.293,14.7514,77.4052
464,4,654.555,46.5157,12.5685,87.9845
464,5,685.359,-48.259,12.0741,92.0793
464,6,743.496,2.71554e-14,7.77315,90
464,7,871.994,0,8,90
465,1,460.738,-3.10982,13.6952,93.8966
465,2,611.709,-127.652,14.9814,104.658
465,3,531.916,104.615,14.7559,77.4247
465,4,655.805,46.5689,12.5146,87.5645
465,5,686.571,-48.2919,12.1268,91.5551
465,6,744.273,2.7203e-14,7.77453,90
465,7,872.794,0,8,90
466,1,462.106,-3.21099,13.7186,94.2293
466,2,613.159,-128.031,14.9818,104.631
466,3,533.357,104.936,14.7602,77.4435
466,4,657.06,46.6118,12.5593,88.0434
466,5,687.781,-48.3336,12.1052,91.9727
466,6,745.051,2.72506e-14,7.77592,90
466,7,873.594,0,8,90
467,1,463.476,-3.32035,13.7402,94.5649
467,2,614.608,-128.408,14.9821,104.604
467,3,534.798,105.256,14.7646,77.4615
467,4,658.31,46.6636,12.5053,87.6243
467,5,688.996,-48.3643,12.1573,91.4476
467,6,745.828,2.72982e-14,7.77733,90
467,7,874.394,0,8,90
468,1,464.847,-3.43798,13.7618,94.9035
468,2,616.058,-128.786,14.9824,104.577
468,3,536.24,105.576,14.7688,77.4789
468,4,659.564,46.7051,12.5502,88.1045
468,5,690.209,-48.4038,12.1393,91.8639
468,6,746.606,2.73458e-14,7.77876,90
468,7,875.194,0,8,90
469,1,466.22,-3.56398,13.7834,95.2451
469,2,617.509,-129.162,14.9827,104.551
469,3,537.682,105.896,14.7729,77.4955
469,4,660.813,46.7556,12.4962,87.6863
469,5,691.428,-48.4323,12.1907,91.3379
469,6,747.384,2.73935e-14,7.7802,90
469,7,875.994,0,8,90
470,1,467.591,-3.68358,13.7672,94.9838
470,2,618.959,-129.538,14.983,104.525
470,3,539.125,106.216,14.777,77.5115
470,4,662.066,46.7957,12.5413,88.1678
470,5,692.645,-48.4695,12.1763,91.7528
470,6,748.162,2.74411e-14,7.78165,90
470,7,876.794,0,8,90
471,1,468.962,-3.79674,13.7528,94.7194
471,2,620.41,-129.913,14.9833,104.499
471,3,540.568,106.535,14.781,77.5269
471,4,663.314,46.8447,12.4873,87.7506
471,5,693.868,-48.4957,12.2271,91.2261
471,6,748.941,2.74888e-14,7.78312,90
471,7,877.594,0,8,90
472,1,470.332,-3.90341,13.742,94.452
472,2,621.86,-130.287,14.9836,104.473
472,3,542.012,106.854,14.785,77.5416
472,4,664.567,46.8833,12.5325,88.2333
472,5,695.089,-48.5306,12.2163,91.6397
472,6,749.719,2.75364e-14,7.7846,90
472,7,878.394,0,8,90
473,1,471.702,-4.00356,13.7348,94.1816
473,2,623.311,-130.661,14.9839,104.447
473,3,543.456,107.173,14.7888,77.5557
473,4,665.814,46.9308,12.4785,87.817
473,5,696.315,-48.5544,12.2664,91.1123
473,6,750.498,2.75841e-14,7.78609,90
473,7,879.194,0,8,90
474,1,473.071,-4.09714,13.7294,93.9083
474,2,624.763,-131.034,14.9842,104.422
474,3,544.9,107.491,14.7926,77.5691
474,4,667.065,46.968,12.5239,88.3008
474,5,697.541,-48.587,12.2592,91.5245
474,6,751.277,2.76318e-14,7.78759,90
474,7,879.994,0,8,90
475,1,474.441,-4.18409,13.7258,93.6319
475,2,626.214,-131.407,14.9845,104.396
475,3,546.345,107.809,14.7964,77.582
475,4,668.312,47.014,12.4699,87.8855
475,5,698.771,-48.6084,12.3085,90.9964
475,6,752.055,2.76795e-14,7.78911,90
475,7,880.794,0,8,90
476,1,475.812,-4.26435,13.7258,93.3525
476,2,627.666,-131.779,14.9848,104.371
476,3,547.791,108.127,14.8,77.5943
476,4,669.563,47.0496,12.5154,88.3704
476,5,700.001,-48.6387,12.3049,91.4072
476,6,752.835,2.77272e-14,7.79063,90
476,7,881.594,0,8,90
477,1,477.182,-4.33788,13.7276,93.0701
477,2,629.117,-132.15,14.9851,104.346
477,3,549.237,108.445,14.8036,77.6059
477,4,670.808,47.094,12.4615,87.956
477,5,701.234,-48.6692,12.3337,91.4181
477,6,753.614,2.77749e-14,7.79217,90
477,7,882.394,0,8,90
478,1,478.554,-4.40459,13.7312,92.7848
478,2,630.569,-132.521,14.9853,104.321
478,3,550.683,108.762,14.8072,77.6171
478,4,672.058,47.128,12.5071,88.442
478,5,702.47,-48.7,12.3625,91.4289
478,6,754.393,2.78226e-14,7.79371,90
478,7,883.194,0,8,90
479,1,479.926,-4.46443,13.7384,92.4964
479,2,632.021,-132.891,14.9856,104.297
479,3,552.13,109.08,14.8106,77.6276
479,4,673.303,47.1709,12.4532,88.0286
479,5,703.711,-48.7312,12.4092,91.4398
479,6,755.173,2.78704e-14,7.79526,90
479,7,883.994,0,8,90
480,1,481.3,-4.51732,13.7474,92.205
480,2,633.474,-133.26,14.9859,104.272
480,3,553.577,109.397,14.814,77.6377
480,4,674.552,47.2142,12.4981,88.0152
480,5,704.956,-48.7509,12.4558,90.9078
480,6,755.952,2.79181e-14,7.79683,90
480,7,884.794,0,8,90
481,1,482.675,-4.56319,13.7582,91.9106
481,2,634.926,-133.629,14.9861,104.248
481,3,555.024,109.714,14.8174,77.6472
481,4,675.806,47.2469,12.5431,88.5033
481,5,706.202,-48.7796,12.4612,91.3172
481,6,756.732,2.79659e-14,7.7984,90
481,7,885.594,0,8,90
482,1,484.052,-4.60196,13.7708,91.6133
482,2,636.379,-133.997,14.9864,104.223
482,3,556.472,110.031,14.8207,77.6562
482,4,677.054,47.2885,12.4892,88.0908
482,5,707.452,-48.8085,12.5062,91.3267
482,6,757.512,2.80136e-14,7.79998,90
482,7,886.394,0,8,90
483,1,485.43,-4.63354,13.7852,91.3129
483,2,637.832,-134.365,14.9866,104.199
483,3,557.92,110.347,14.8239,77.6647
483,4,678.307,47.3306,12.5341,88.0783
483,5,708.707,-48.8378,12.5493,91.3362
483,6,758.292,2.80614e-14,7.80156,90
483,7,887.194,0,8,90
484,1,486.81,-4.65786,13.8013,91.0095
484,2,639.285,-134.732,14.9868,104.175
484,3,559.369,110.664,14.8271,77.6727
484,4,679.564,47.362,12.5785,88.5684
484,5,709.966,-48.8554,12.5934,90.8014
484,6,759.073,2.81092e-14,7.80316,90
484,7,887.994,0,8,90
485,1,488.191,-4.67481,13.8175,90.7031
485,2,640.738,-135.098,14.9871,104.151
485,3,560.817,110.98,14.8302,77.6803
485,4,680.816,47.4023,12.5245,88.157
485,5,711.226,-48.882,12.6042,91.2095
485,6,759.853,2.8157e-14,7.80476,90
485,7,888.794,0,8,90
486,1,489.575,-4.68432,13.8355,90.3937
486,2,642.192,-135.464,14.9873,104.127
486,3,562.267,111.297,14.8332,77.6873
486,4,682.072,47.4429,12.5677,88.1455
486,5,712.49,-48.9089,12.642,91.2176
486,6,760.634,2.82047e-14,7.80637,90
486,7,889.594,0,8,90
487,1,490.96,-4.68629,13.8553,90.0814
487,2,643.645,-135.829,14.9875,104.103
487,3,563.716,111.613,14.8362,77.694
487,4,683.332,47.484,12.6109,88.134
487,5,713.759,-48.924,12.6844,90.6812
487,6,761.415,2.82526e-14,7.80798,90
487,7,890.394,0,8,90
488,1,492.348,-4.68062,13.8751,89.766
488,2,645.099,-136.194,14.9878,104.08
488,3,565.166,111.929,14.8392,77.7001
488,4,684.597,47.5143,12.6538,88.6271
488,5,715.028,-48.9481,12.6988,91.0879
488,6,762.195,2.83004e-14,7.8096,90
488,7,891.194,0,8,90
489,1,493.737,-4.66723,13.8949,89.4476
489,2,646.553,-136.558,14.988,104.056
489,3,566.616,112.245,14.8421,77.7059
489,4,685.857,47.5535,12.5999,88.2166
489,5,716.299,-48.9813,12.715,91.4986
489,6,762.977,2.83482e-14,7.81122,90
489,7,891.994,0,8,90
490,1,495.129,-4.66072,13.9147,89.7322
490,2,648.007,-136.921,14.9882,104.033
490,3,568.067,112.561,14.8449,77.7112
490,4,687.12,47.5931,12.6341,88.2061
490,5,717.575,-49.0026,12.7561,90.9563
490,6,763.758,2.8396e-14,7.81285,90
490,7,892.794,0,8,90
491,1,496.522,-4.64647,13.9326,89.4139
491,2,649.461,-137.284,14.9884,104.009
491,3,569.517,112.877,14.8477,77.7162
491,4,688.386,47.633,12.67,88.1957
491,5,718.852,-49.0331,12.7759,91.3655
491,6,764.539,2.84439e-14,7.81448,90
491,7,893.594,0,8,90
492,1,497.917,-4.63913,13.9506,89.6985
492,2,650.916,-137.647,14.9886,103.986
492,3,570.969,113.193,14.8504,77.7207
492,4,689.657,47.662,12.7119,88.6917
492,5,720.133,-49.0514,12.8159,90.8225
492,6,765.321,2.84917e-14,7.81612,90
492,7,894.394,0,8,90
493,1,499.314,-4.62402,13.9686,89.3801
493,2,652.37,-138.008,14.9888,103.963
493,3,572.42,113.508,14.8531,77.7249
493,4,690.922,47.6999,12.658,88.2823
493,5,721.417,-49.079,12.8392,91.2303
493,6,766.103,2.85396e-14,7.81776,90
493,7,895.194,0,8,90
494,1,500.712,-4.61583,13.9866,89.6647
494,2,653.825,-138.369,14.989,103.94
494,3,573.872,113.824,14.8558,77.7287
494,4,692.19,47.7382,12.685,88.2728
494,5,722.705,-49.0945,12.8781,90.6867
494,6,766.885,2.85875e-14,7.8194,90
494,7,895.994,0,8,90
495,1,502.113,-4.59986,14.0046,89.3464
495,2,655.28,-138.73,14.9892,103.917
495,3,575.323,114.14,14.8584,77.7321
495,4,693.462,47.7655,12.7266,88.7708
495,5,723.995,-49.1191,12.9033,91.093
495,6,767.667,2.86354e-14,7.82105,90
495,7,896.794,0,8,90
496,1,503.515,-4.59083,14.0208,89.631
496,2,656.735,-139.09,14.9894,103.894
496,3,576.776,114.456,14.8609,77.7352
496,4,694.729,47.8017,12.6726,88.3624
496,5,725.289,-49.1315,12.941,90.5488
496,6,768.449,2.86833e-14,7.8227,90
496,7,897.594,0,8,90
497,1,504.918,-4.57399,14.037,89.3126
497,2,658.19,-139.449,14.9896,103.871
497,3,578.228,114.771,14.8634,77.7379
497,4,695.998,47.8381,12.6924,88.3539
497,5,726.586,-49.153,12.9698,90.9537
497,6,769.231,2.87312e-14,7.82435,90
497,7,898.394,0,8,90
498,1,506.324,-4.56411,14.0532,89.5972
498,2,659.646,-139.808,14.9898,103.848
498,3,579.681,115.087,14.8659,77.7403
498,4,697.271,47.8749,12.7338,88.3455
498,5,727.885,-49.184,13.0004,91.3625
498,6,770.014,2.87791e-14,7.826,90
498,7,899.194,0,8,90
499,1,507.731,-4.5464,14.0693,89.2789
499,2,661.101,-140.166,14.99,103.825
499,3,581.134,115.403,14.8683,77.7425
499,4,698.547,47.912,12.7734,88.337
499,5,729.189,-49.2024,13.0363,90.8125
499,6,770.797,2.8827e-14,7.82765,90
499,7,899.994,0,8,90
500,1,509.139,-4.53567,14.0855,89.5635
500,2,662.557,-140.524,14.9902,103.803
500,3,582.587,115.718,14.8706,77.7443
500,4,699.828,47.9494,12.8129,88.3286
500,5,730.495,-49.2303,13.0687,91.2198
500,6,771.58,2.8875e-14,7.82931,90
500,7,900.794,0,8,90
501,1,510.549,-4.532,14.1017,89.8511
501,2,664.013,-140.881,14.9903,103.78
501,3,584.04,116.034,14.873,77.7458
501,4,701.113,47.9756,12.8523,88.8314
501,5,731.806,-49.2456,13.1034,90.6691
501,6,772.363,2.89229e-14,7.83097,90
501,7,901.594,0,8,90
502,1,511.961,-4.52057,14.1161,89.5357
502,2,665.469,-141.237,14.9905,103.758
502,3,585.494,116.35,14.8753,77.747
502,4,702.393,48.0108,12.7983,88.4241
502,5,733.116,-49.2655,13.1016,90.8729
502,6,773.146,2.89709e-14,7.83262,90
502,7,902.394,0,8,90
503,1,513.374,-4.51621,14.1305,89.8233
503,2,666.925,-141.593,14.9907,103.735
503,3,586.948,116.665,14.8775,77.7479
503,4,703.675,48.0462,12.8343,88.4167
503,5,734.426,-49.2902,13.1016,91.0787
503,6,773.93,2.90189e-14,7.83428,90
503,7,903.194,0,8,90
504,1,514.788,-4.50406,14.1449,89.508
504,2,668.381,-141.949,14.9909,103.713
504,3,588.402,116.981,14.8797,77.7486
504,4,704.962,48.0819,12.8703,88.4093
504,5,735.739,-49.3023,13.1358,90.5262
504,6,774.713,2.90668e-14,7.83594,90
504,7,903.994,0,8,90
505,1,516.204,-4.49901,14.1593,89.7956
505,2,669.838,-142.303,14.991,103.69
505,3,589.856,117.297,14.8819,77.749
505,4,706.253,48.1064,12.9086,88.915
505,5,737.053,-49.319,13.1394,90.7285
505,6,775.497,2.91148e-14,7.83759,90
505,7,904.794,0,8,90
506,1,517.622,-4.48615,14.1737,89.4802
506,2,671.295,-142.658,14.9912,103.668
506,3,591.311,117.613,14.884,77.7492
506,4,707.538,48.1398,12.8546,88.5087
506,5,738.367,-49.3404,13.1466,90.9327
506,6,776.281,2.91628e-14,7.83925,90
506,7,905.594,0,8,90
507,1,519.04,-4.4804,14.1881,89.7678
507,2,672.751,-143.011,14.9913,103.645
507,3,592.765,117.929,14.8861,77.7492
507,4,708.827,48.162,12.8932,89.0152
507,5,739.685,-49.3491,13.1799,90.3786
507,6,777.065,2.92108e-14,7.84091,90
507,7,906.394,0,8,90
508,1,520.46,-4.46683,14.2024,89.4525
508,2,674.208,-143.364,14.9915,103.623
508,3,594.22,118.245,14.8881,77.7489
508,4,710.11,48.1932,12.8392,88.6099
508,5,740.998,-49.36,13.126,90.4784
508,6,777.849,2.92589e-14,7.84256,90
508,7,907.194,0,8,90
509,1,521.882,-4.46038,14.215,89.7401
509,2,675.666,-143.717,14.9916,103.601
509,3,595.675,118.561,14.8901,77.7484
509,4,711.388,48.2333,12.7853,88.2007
509,5,742.305,-49.3732,13.072,90.5791
509,6,778.634,2.93069e-14,7.84421,90
509,7,907.994,0,8,90
510,1,523.305,-4.4461,14.2276,89.4247
510,2,677.123,-144.069,14.9918,103.579
510,3,597.131,118.877,14.8921,77.7477
510,4,712.67,48.2621,12.8251,88.7131
510,5,743.607,-49.3887,13.018,90.6808
510,6,779.418,2.93549e-14,7.84587,90
510,7,908.794,0,8,90
511,1,524.729,-4.43895,14.2402,89.7123
511,2,678.58,-144.42,14.9919,103.556
511,3,598.586,119.193,14.8941,77.7468
511,4,713.947,48.2999,12.7711,88.305
511,5,744.903,-49.4064,12.9641,90.7836
511,6,780.203,2.9403e-14,7.84751,90
511,7,909.594,0,8,90
512,1,526.154,-4.42395,14.2528,89.3969
512,2,680.038,-144.771,14.9921,103.534
512,3,600.042,119.509,14.896,77.7457
512,4,715.228,48.3263,12.8112,88.8181
512,5,746.194,-49.4264,12.9101,90.8873
512,6,780.988,2.9451e-14,7.84916,90
512,7,910.394,0,8,90
513,1,527.58,-4.41609,14.2654,89.6846
513,2,681.496,-145.121,14.9922,103.512
513,3,601.498,119.825,14.8978,77.7445
513,4,716.503,48.3617,12.7573,88.4112
513,5,747.488,-49.4466,12.9461,90.891
513,6,781.773,2.94991e-14,7.85081,90
513,7,911.194,0,8,90
514,1,529.008,-4.40037,14.278,89.3692
514,2,682.953,-145.471,14.9924,103.49
514,3,602.954,120.141,14.8997,77.743
514,4,717.783,48.3857,12.7976,88.9251
514,5,748.786,-49.4668,12.9821,90.8947
514,6,782.558,2.95472e-14,7.85245,90
514,7,911.994,0,8,90
515,1,530.437,-4.39181,14.2906,89.6568
515,2,684.411,-145.82,14.9925,103.468
515,3,604.41,120.458,14.9015,77.7414
515,4,719.056,48.4186,12.7437,88.5194
515,5,750.088,-49.4872,13.018,90.8985
515,6,783.344,2.95953e-14,7.85409,90
515,7,912.794,0,8,90
516,1,531.867,-4.37537,14.3032,89.3414
516,2,685.87,-146.169,14.9926,103.445
516,3,605.866,120.774,14.9032,77.7397
516,4,720.335,48.4402,12.7842,89.0339
516,5,751.393,-49.4949,13.0537,90.3354
516,6,784.129,2.96434e-14,7.85572,90
516,7,913.594,0,8,90
517,1,533.299,-4.36611,14.314,89.6291
517,2,687.328,-146.517,14.9928,103.423
517,3,607.323,121.091,14.905,77.7378
517,4,721.607,48.4706,12.7303,88.6293
517,5,752.693,-49.5047,12.9997,90.4345
517,6,784.915,2.96915e-14,7.85735,90
517,7,914.394,0,8,90
518,1,534.731,-4.34895,14.3247,89.3137
